Dataset,Series ID,Partition,Time,Value
Kaggle BTC/USD Hourly,series_0,train,2025-02-24 23:00:00,91554.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-25 00:00:00,91833.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-25 01:00:00,92022.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-25 02:00:00,92356.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-25 03:00:00,92137.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-25 04:00:00,91923.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-25 05:00:00,92038.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-25 06:00:00,91242.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-25 07:00:00,89342.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-25 08:00:00,89368.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-25 09:00:00,88252.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-25 10:00:00,88180.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-25 11:00:00,89211.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-25 12:00:00,89348.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-25 13:00:00,88822.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-25 14:00:00,87110.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-25 15:00:00,87070.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-25 16:00:00,87345.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-25 17:00:00,87125.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-25 18:00:00,86960.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-25 19:00:00,87824.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-25 20:00:00,88058.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-25 21:00:00,88720.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-25 22:00:00,88738.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-25 23:00:00,88576.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-26 00:00:00,88055.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-26 01:00:00,88598.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-26 02:00:00,88906.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-26 03:00:00,88804.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-26 04:00:00,88603.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-26 05:00:00,88315.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-26 06:00:00,88829.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-26 07:00:00,88636.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-26 08:00:00,88415.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-26 09:00:00,89047.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-26 10:00:00,89195.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-26 11:00:00,88585.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-26 12:00:00,87878.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-26 13:00:00,87101.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-26 14:00:00,87528.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-26 15:00:00,87457.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-26 16:00:00,86696.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-26 17:00:00,85957.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-26 18:00:00,84177.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-26 19:00:00,83764.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-26 20:00:00,84217.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-26 21:00:00,84477.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-26 22:00:00,84297.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-26 23:00:00,84071.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-27 00:00:00,84605.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-27 01:00:00,84681.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-27 02:00:00,84222.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-27 03:00:00,85151.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-27 04:00:00,85056.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-27 05:00:00,85794.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-27 06:00:00,86187.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-27 07:00:00,86204.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-27 08:00:00,85986.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-27 09:00:00,86102.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-27 10:00:00,86971.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-27 11:00:00,86620.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-27 12:00:00,86240.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-27 13:00:00,86034.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-27 14:00:00,84937.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-27 15:00:00,85439.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-27 16:00:00,84393.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-27 17:00:00,84484.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-27 18:00:00,84519.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-27 19:00:00,83983.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-27 20:00:00,83345.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-27 21:00:00,84263.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-27 22:00:00,84637.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-27 23:00:00,84639.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-28 00:00:00,84238.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-28 01:00:00,81639.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-28 02:00:00,80690.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-28 03:00:00,80348.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-28 04:00:00,80313.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-28 05:00:00,79747.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-28 06:00:00,79279.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-28 07:00:00,79104.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-28 08:00:00,78890.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-28 09:00:00,80278.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-28 10:00:00,80030.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-28 11:00:00,80470.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-28 12:00:00,80739.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-28 13:00:00,81464.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-28 14:00:00,82090.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-28 15:00:00,84036.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-28 16:00:00,84351.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-28 17:00:00,83614.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-28 18:00:00,84467.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-28 19:00:00,84460.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-28 20:00:00,84141.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-28 21:00:00,84196.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-28 22:00:00,84091.0
Kaggle BTC/USD Hourly,series_0,train,2025-02-28 23:00:00,84321.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-01 00:00:00,83830.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-01 01:00:00,84619.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-01 02:00:00,85204.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-01 03:00:00,85292.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-01 04:00:00,86154.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-01 05:00:00,85562.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-01 06:00:00,85043.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-01 07:00:00,84713.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-01 08:00:00,85284.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-01 09:00:00,85374.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-01 10:00:00,84881.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-01 11:00:00,84600.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-01 12:00:00,84717.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-01 13:00:00,84490.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-01 14:00:00,84684.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-01 15:00:00,84761.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-01 16:00:00,85223.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-01 17:00:00,85175.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-01 18:00:00,85288.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-01 19:00:00,85436.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-01 20:00:00,85485.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-01 21:00:00,86035.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-01 22:00:00,86080.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-01 23:00:00,86033.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-02 00:00:00,85980.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-02 01:00:00,86313.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-02 02:00:00,85756.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-02 03:00:00,85841.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-02 04:00:00,85706.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-02 05:00:00,85912.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-02 06:00:00,86249.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-02 07:00:00,86210.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-02 08:00:00,85719.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-02 09:00:00,85874.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-02 10:00:00,85951.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-02 11:00:00,86079.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-02 12:00:00,85944.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-02 13:00:00,85662.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-02 14:00:00,85079.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-02 15:00:00,87420.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-02 16:00:00,91208.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-02 17:00:00,94113.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-02 18:00:00,92758.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-02 19:00:00,93533.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-02 20:00:00,94349.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-02 21:00:00,94291.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-02 22:00:00,94265.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-02 23:00:00,94273.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-03 00:00:00,93284.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-03 01:00:00,93035.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-03 02:00:00,93282.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-03 03:00:00,92697.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-03 04:00:00,92820.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-03 05:00:00,93304.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-03 06:00:00,91595.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-03 07:00:00,92362.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-03 08:00:00,91433.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-03 09:00:00,91806.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-03 10:00:00,92492.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-03 11:00:00,92713.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-03 12:00:00,92995.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-03 13:00:00,93563.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-03 14:00:00,89179.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-03 15:00:00,89989.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-03 16:00:00,90101.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-03 17:00:00,90247.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-03 18:00:00,87097.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-03 19:00:00,85536.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-03 20:00:00,85992.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-03 21:00:00,85336.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-03 22:00:00,86605.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-03 23:00:00,86160.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-04 00:00:00,85950.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-04 01:00:00,83320.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-04 02:00:00,83898.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-04 03:00:00,83920.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-04 04:00:00,83354.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-04 05:00:00,84225.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-04 06:00:00,83833.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-04 07:00:00,83142.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-04 08:00:00,83850.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-04 09:00:00,83710.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-04 10:00:00,83920.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-04 11:00:00,83911.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-04 12:00:00,83762.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-04 13:00:00,82740.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-04 14:00:00,83109.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-04 15:00:00,82922.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-04 16:00:00,83505.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-04 17:00:00,85418.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-04 18:00:00,86772.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-04 19:00:00,88221.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-04 20:00:00,86761.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-04 21:00:00,87506.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-04 22:00:00,87425.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-04 23:00:00,87240.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-05 00:00:00,86781.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-05 01:00:00,87645.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-05 02:00:00,87467.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-05 03:00:00,86765.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-05 04:00:00,86875.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-05 05:00:00,87127.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-05 06:00:00,87466.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-05 07:00:00,87597.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-05 08:00:00,87736.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-05 09:00:00,88476.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-05 10:00:00,89911.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-05 11:00:00,89829.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-05 12:00:00,90360.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-05 13:00:00,89477.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-05 14:00:00,88517.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-05 15:00:00,88323.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-05 16:00:00,88919.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-05 17:00:00,89673.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-05 18:00:00,89688.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-05 19:00:00,89734.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-05 20:00:00,90478.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-05 21:00:00,90380.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-05 22:00:00,90463.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-05 23:00:00,90611.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-06 00:00:00,90089.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-06 01:00:00,91047.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-06 02:00:00,91805.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-06 03:00:00,91563.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-06 04:00:00,92279.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-06 05:00:00,92774.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-06 06:00:00,91918.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-06 07:00:00,91343.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-06 08:00:00,91160.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-06 09:00:00,90749.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-06 10:00:00,91273.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-06 11:00:00,91339.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-06 12:00:00,90131.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-06 13:00:00,89572.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-06 14:00:00,89812.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-06 15:00:00,90847.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-06 16:00:00,89292.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-06 17:00:00,88590.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-06 18:00:00,88399.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-06 19:00:00,88512.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-06 20:00:00,89026.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-06 21:00:00,89875.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-06 22:00:00,90311.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-06 23:00:00,89918.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-07 00:00:00,85493.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-07 01:00:00,88295.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-07 02:00:00,87261.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-07 03:00:00,86968.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-07 04:00:00,87615.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-07 05:00:00,88198.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-07 06:00:00,88185.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-07 07:00:00,88353.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-07 08:00:00,88392.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-07 09:00:00,88932.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-07 10:00:00,89257.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-07 11:00:00,88957.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-07 12:00:00,89060.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-07 13:00:00,89139.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-07 14:00:00,90458.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-07 15:00:00,88454.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-07 16:00:00,87202.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-07 17:00:00,87654.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-07 18:00:00,88550.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-07 19:00:00,87772.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-07 20:00:00,86949.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-07 21:00:00,86332.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-07 22:00:00,86733.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-07 23:00:00,86759.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-08 00:00:00,86693.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-08 01:00:00,86060.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-08 02:00:00,86160.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-08 03:00:00,85897.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-08 04:00:00,86417.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-08 05:00:00,86260.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-08 06:00:00,86456.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-08 07:00:00,86179.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-08 08:00:00,86078.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-08 09:00:00,85926.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-08 10:00:00,86101.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-08 11:00:00,85922.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-08 12:00:00,86190.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-08 13:00:00,86299.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-08 14:00:00,86330.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-08 15:00:00,86367.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-08 16:00:00,86113.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-08 17:00:00,85927.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-08 18:00:00,86019.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-08 19:00:00,86199.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-08 20:00:00,86247.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-08 21:00:00,86211.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-08 22:00:00,86314.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-08 23:00:00,86192.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-09 00:00:00,86392.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-09 01:00:00,86166.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-09 02:00:00,85994.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-09 03:00:00,86145.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-09 04:00:00,86038.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-09 05:00:00,86020.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-09 06:00:00,85862.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-09 07:00:00,85959.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-09 08:00:00,85767.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-09 09:00:00,85507.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-09 10:00:00,84822.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-09 11:00:00,85003.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-09 12:00:00,84556.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-09 13:00:00,83491.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-09 14:00:00,83578.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-09 15:00:00,83059.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-09 16:00:00,82503.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-09 17:00:00,82311.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-09 18:00:00,82645.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-09 19:00:00,82628.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-09 20:00:00,83080.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-09 21:00:00,81788.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-09 22:00:00,80284.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-09 23:00:00,80708.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-10 00:00:00,81271.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-10 01:00:00,81721.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-10 02:00:00,82170.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-10 03:00:00,82028.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-10 04:00:00,82639.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-10 05:00:00,82287.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-10 06:00:00,82326.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-10 07:00:00,82317.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-10 08:00:00,81371.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-10 09:00:00,82488.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-10 10:00:00,82307.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-10 11:00:00,83483.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-10 12:00:00,83267.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-10 13:00:00,81520.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-10 14:00:00,79807.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-10 15:00:00,80004.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-10 16:00:00,78969.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-10 17:00:00,78424.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-10 18:00:00,77600.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-10 19:00:00,78938.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-10 20:00:00,79260.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-10 21:00:00,79470.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-10 22:00:00,79517.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-10 23:00:00,78561.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-11 00:00:00,77655.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-11 01:00:00,79049.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-11 02:00:00,79322.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-11 03:00:00,79492.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-11 04:00:00,79741.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-11 05:00:00,80207.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-11 06:00:00,80088.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-11 07:00:00,80431.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-11 08:00:00,81136.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-11 09:00:00,81452.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-11 10:00:00,81790.0
Kaggle BTC/USD Hourly,series_0,train,2025-03-11 11:00:00,81710.0
